id,audio,data_file,idx,meta,row_group_no,session_id,text,uttid,asr_result
13417762,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/e73debad4d4b4abf817944a9aa52dcd0?lk3s=56dfb1e9&x-expires=1849274775&x-signature=bBXfUVIsNo%2B1EeiEAGO46CRRmzY%3D,../data/c82daf56-45a9-4e34-ad6c-cf41bb88754c_000000_0_000000.parquet,1,"{""content"": {""U_1"": """", ""A_2"": ""请问这本书是哪一年上架的？""}, ""session_id"": ""Obscured_narrative_v2-session_32-1"", ""duration"": 3.689, ""turn_points"": [1.0, 3.689], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 请问这本书是哪一年上架的？"", ""start_time"": 1.0, ""end_time"": 3.689, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""请问这本书是哪一年上架的？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 3.689, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,Obscured_narrative_v2-session_32, | 请问这本书是哪一年上架的？,Obscured_narrative_v2-session_32-1,"[{""asr_result"": ""请问这本书是哪一年上架的？"", ""start_time"": 1.0, ""end_time"": 3.689}]"
13417763,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/cd43e7bb46794e30b4b4112d32daada5?lk3s=56dfb1e9&x-expires=1849274775&x-signature=5otph0no1G%2FfLxSwXanT%2FRErp%2Fc%3D,../data/c82daf56-45a9-4e34-ad6c-cf41bb88754c_000000_0_000000.parquet,1,"{""content"": {""U_1"": """", ""A_2"": ""这个新闻的标题是什么？""}, ""session_id"": ""Obscured_narrative_v2-session_33-1"", ""duration"": 3.07, ""turn_points"": [1.0, 3.07], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 这个新闻的标题是什么？"", ""start_time"": 1.0, ""end_time"": 3.07, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""这个新闻的标题是什么？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 3.07, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,Obscured_narrative_v2-session_33, | 这个新闻的标题是什么？,Obscured_narrative_v2-session_33-1,"[{""asr_result"": ""这个新闻的标题是什么？"", ""start_time"": 1.0, ""end_time"": 3.07}]"
13417764,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/ef6669e2c1ec4cd3901d831c02586a20?lk3s=56dfb1e9&x-expires=1849274775&x-signature=1sNTO%2FpK37yMj4%2BuVf5ElTFqAXs%3D,../data/c82daf56-45a9-4e34-ad6c-cf41bb88754c_000000_0_000000.parquet,1,"{""content"": {""U_1"": """", ""A_2"": ""这是什么小区啊？""}, ""session_id"": ""Obscured_narrative_v2-session_38-1"", ""duration"": 2.681, ""turn_points"": [1.0, 2.681], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 这是什么小区啊？"", ""start_time"": 1.0, ""end_time"": 2.681, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""这是什么小区啊？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 2.681, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,Obscured_narrative_v2-session_38, | 这是什么小区啊？,Obscured_narrative_v2-session_38-1,"[{""asr_result"": ""这是什么小区啊？"", ""start_time"": 1.0, ""end_time"": 2.681}]"
13417765,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/5732e9c7e7c34057b61ea125865cf15b?lk3s=56dfb1e9&x-expires=1849274775&x-signature=qcSIxFvga2tovPFwN3FNiV%2B9gdI%3D,../data/c82daf56-45a9-4e34-ad6c-cf41bb88754c_000000_0_000000.parquet,1,"{""content"": {""U_1"": """", ""A_2"": ""这款果汁机的售价是多少钱？""}, ""session_id"": ""Obscured_narrative_v2-session_37-1"", ""duration"": 3.279, ""turn_points"": [1.0, 3.279], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 这款果汁机的售价是多少钱？"", ""start_time"": 1.0, ""end_time"": 3.279, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""这款果汁机的售价是多少钱？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 3.279, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,Obscured_narrative_v2-session_37, | 这款果汁机的售价是多少钱？,Obscured_narrative_v2-session_37-1,"[{""asr_result"": ""这款果汁机的售价是多少钱？"", ""start_time"": 1.0, ""end_time"": 3.279}]"
13417766,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/61a6b35547fd4ae8aacc262cd0f51b79?lk3s=56dfb1e9&x-expires=1849274775&x-signature=3hl5jnQaSRSKUDHVVVWDNXG4G5M%3D,../data/c82daf56-45a9-4e34-ad6c-cf41bb88754c_000000_0_000000.parquet,1,"{""content"": {""U_1"": """", ""A_2"": ""这个白底框上面写的是什么字？""}, ""session_id"": ""Obscured_narrative_v2-session_36-1"", ""duration"": 3.905, ""turn_points"": [1.0, 3.905], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 这个白底框上面写的是什么字？"", ""start_time"": 1.0, ""end_time"": 3.905, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""这个白底框上面写的是什么字？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 3.905, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,Obscured_narrative_v2-session_36, | 这个白底框上面写的是什么字？,Obscured_narrative_v2-session_36-1,"[{""asr_result"": ""这个白底框上面写的是什么字？"", ""start_time"": 1.0, ""end_time"": 3.905}]"
13417767,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/57889cc43b384edbbbeb9cda36cb8431?lk3s=56dfb1e9&x-expires=1849274775&x-signature=KQJl%2BN77tiAgCXN3KQ0ji%2B7sKkM%3D,../data/c82daf56-45a9-4e34-ad6c-cf41bb88754c_000000_0_000000.parquet,1,"{""content"": {""U_1"": """", ""A_2"": ""对面这家餐馆叫什么名字？""}, ""session_id"": ""Obscured_narrative_v2-session_40-1"", ""duration"": 3.481, ""turn_points"": [1.0, 3.481], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 对面这家餐馆叫什么名字？"", ""start_time"": 1.0, ""end_time"": 3.481, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""对面这家餐馆叫什么名字？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 3.481, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,Obscured_narrative_v2-session_40, | 对面这家餐馆叫什么名字？,Obscured_narrative_v2-session_40-1,"[{""asr_result"": ""对面这家餐馆叫什么名字？"", ""start_time"": 1.0, ""end_time"": 3.481}]"
13417768,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/d06a5b2651d746608313c041c4b0e3ab?lk3s=56dfb1e9&x-expires=1849274775&x-signature=zLVMSDBWUL1O4anPOKj%2F%2FPJj9rE%3D,../data/c82daf56-45a9-4e34-ad6c-cf41bb88754c_000000_0_000000.parquet,1,"{""content"": {""U_1"": """", ""A_2"": ""对面儿这家红色招牌的饭店叫什么名字？""}, ""session_id"": ""Obscured_narrative_v2-session_41-1"", ""duration"": 4.1, ""turn_points"": [1.0, 4.1], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 对面儿这家红色招牌的饭店叫什么名字？"", ""start_time"": 1.0, ""end_time"": 4.1, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""对面儿这家红色招牌的饭店叫什么名字？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 4.1, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,Obscured_narrative_v2-session_41, | 对面儿这家红色招牌的饭店叫什么名字？,Obscured_narrative_v2-session_41-1,"[{""asr_result"": """", ""start_time"": 1.0, ""end_time"": 4.1}]"
13417769,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/d79143edd22045d7b3a2f66660ae1bb8?lk3s=56dfb1e9&x-expires=1849274775&x-signature=u6r%2FDXWGJMmNxPR78hRX%2FXD5yl4%3D,../data/c82daf56-45a9-4e34-ad6c-cf41bb88754c_000000_0_000000.parquet,1,"{""content"": {""U_1"": """", ""A_2"": ""这个是什么小区？""}, ""session_id"": ""Obscured_narrative_v2-session_39-1"", ""duration"": 2.275, ""turn_points"": [1.0, 2.275], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 这个是什么小区？"", ""start_time"": 1.0, ""end_time"": 2.275, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""这个是什么小区？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 2.275, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,Obscured_narrative_v2-session_39, | 这个是什么小区？,Obscured_narrative_v2-session_39-1,"[{""asr_result"": ""这个是什么小区？"", ""start_time"": 1.0, ""end_time"": 2.275}]"
13417770,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/75c2a60af5314bee8dc965b50e8185df?lk3s=56dfb1e9&x-expires=1849274775&x-signature=71wIUdrNejEiYZfPc%2BnpZx73OWM%3D,../data/c82daf56-45a9-4e34-ad6c-cf41bb88754c_000000_0_000000.parquet,1,"{""content"": {""U_1"": """", ""A_2"": ""这家店的全名是什么？""}, ""session_id"": ""Obscured_narrative_v2-session_42-1"", ""duration"": 2.835, ""turn_points"": [1.0, 2.835], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 这家店的全名是什么？"", ""start_time"": 1.0, ""end_time"": 2.835, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""这家店的全名是什么？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 2.835, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,Obscured_narrative_v2-session_42, | 这家店的全名是什么？,Obscured_narrative_v2-session_42-1,"[{""asr_result"": ""这家店的全名是什么？"", ""start_time"": 1.0, ""end_time"": 2.835}]"
13417771,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/0e60dd91e37c47658e74e773085312b6?lk3s=56dfb1e9&x-expires=1849274775&x-signature=ZVr5CmSEMJt215utwQyXMb4%2BuNE%3D,../data/c82daf56-45a9-4e34-ad6c-cf41bb88754c_000000_0_000000.parquet,1,"{""content"": {""U_1"": """", ""A_2"": ""我现在是在哪个停车场？""}, ""session_id"": ""Obscured_narrative_v2-session_43-1"", ""duration"": 2.874, ""turn_points"": [1.0, 2.874], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 我现在是在哪个停车场？"", ""start_time"": 1.0, ""end_time"": 2.874, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""我现在是在哪个停车场？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 2.874, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,Obscured_narrative_v2-session_43, | 我现在是在哪个停车场？,Obscured_narrative_v2-session_43-1,"[{""asr_result"": ""我现在是在哪个停车场？"", ""start_time"": 1.0, ""end_time"": 2.874}]"
13417772,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/90458d789c0a481f9f7cd0d00b9e683b?lk3s=56dfb1e9&x-expires=1849274775&x-signature=%2BJCD1BnLanVnMnE2ZpIMPwQT644%3D,../data/c82daf56-45a9-4e34-ad6c-cf41bb88754c_000000_0_000000.parquet,1,"{""content"": {""U_1"": """", ""A_2"": ""请问这里写的是什么？""}, ""session_id"": ""Obscured_narrative_v2-session_45-1"", ""duration"": 2.755, ""turn_points"": [1.0, 2.755], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 请问这里写的是什么？"", ""start_time"": 1.0, ""end_time"": 2.755, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""请问这里写的是什么？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 2.755, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,Obscured_narrative_v2-session_45, | 请问这里写的是什么？,Obscured_narrative_v2-session_45-1,"[{""asr_result"": ""请问这里写的是什么？"", ""start_time"": 1.0, ""end_time"": 2.755}]"
13417773,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/7e363a2e1fd74bcb988adbdd40dc9adb?lk3s=56dfb1e9&x-expires=1849274775&x-signature=IAvjnADgoVm9u24BsE7KBJ5OqJk%3D,../data/c82daf56-45a9-4e34-ad6c-cf41bb88754c_000000_0_000000.parquet,1,"{""content"": {""U_1"": """", ""A_2"": ""这个是什么小区？""}, ""session_id"": ""Obscured_narrative_v2-session_46-1"", ""duration"": 2.273, ""turn_points"": [1.0, 2.273], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 这个是什么小区？"", ""start_time"": 1.0, ""end_time"": 2.273, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""这个是什么小区？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 2.273, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,Obscured_narrative_v2-session_46, | 这个是什么小区？,Obscured_narrative_v2-session_46-1,"[{""asr_result"": ""这个是什么小区？"", ""start_time"": 1.0, ""end_time"": 2.273}]"
13417774,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/119862e8e67a476c8faefd974953d3a1?lk3s=56dfb1e9&x-expires=1849274775&x-signature=PZqq19GNp7lEj2PDV0FktJ4VYws%3D,../data/c82daf56-45a9-4e34-ad6c-cf41bb88754c_000000_0_000000.parquet,1,"{""content"": {""U_1"": """", ""A_2"": ""门上一共贴着几个字。""}, ""session_id"": ""Obscured_narrative_v2-session_48-1"", ""duration"": 2.884, ""turn_points"": [1.0, 2.884], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 门上一共贴着几个字。"", ""start_time"": 1.0, ""end_time"": 2.884, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""门上一共贴着几个字。"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 2.884, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,Obscured_narrative_v2-session_48, | 门上一共贴着几个字。,Obscured_narrative_v2-session_48-1,"[{""asr_result"": ""门上一共贴着几个字？"", ""start_time"": 1.0, ""end_time"": 2.884}]"
13417775,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/00605bed22ab4c4eb197b85a9ad16cf2?lk3s=56dfb1e9&x-expires=1849274775&x-signature=XAt6UB5t8TsSG5LPoChzPSzUR0w%3D,../data/c82daf56-45a9-4e34-ad6c-cf41bb88754c_000000_0_000000.parquet,1,"{""content"": {""U_1"": """", ""A_2"": ""豆包，这部书的责任编辑和封面设计都是谁啊？""}, ""session_id"": ""Obscured_narrative_v2-session_5-1"", ""duration"": 5.607, ""turn_points"": [1.0, 5.607], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 豆包，这部书的责任编辑和封面设计都是谁啊？"", ""start_time"": 1.0, ""end_time"": 5.607, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""豆包，这部书的责任编辑和封面设计都是谁啊？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 5.607, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,Obscured_narrative_v2-session_5, | 豆包，这部书的责任编辑和封面设计都是谁啊？,Obscured_narrative_v2-session_5-1,"[{""asr_result"": ""豆包，这部书的责任编辑和封面设计都是谁啊？"", ""start_time"": 1.0, ""end_time"": 5.607}]"
13417776,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/8a31a533d4344e32a639c6bff6b53652?lk3s=56dfb1e9&x-expires=1849274775&x-signature=pdv7Ug2u3WJ7h%2FvEtElobqbLRUA%3D,../data/c82daf56-45a9-4e34-ad6c-cf41bb88754c_000000_0_000000.parquet,1,"{""content"": {""U_1"": """", ""A_2"": ""我挡住的是多少楼？""}, ""session_id"": ""Obscured_narrative_v2-session_49-1"", ""duration"": 2.471, ""turn_points"": [1.0, 2.471], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 我挡住的是多少楼？"", ""start_time"": 1.0, ""end_time"": 2.471, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""我挡住的是多少楼？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 2.471, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,Obscured_narrative_v2-session_49, | 我挡住的是多少楼？,Obscured_narrative_v2-session_49-1,"[{""asr_result"": ""我挡住的是多少楼？"", ""start_time"": 1.0, ""end_time"": 2.471}]"
13417777,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/214727b3a5074d819af4ecf9fc3da40a?lk3s=56dfb1e9&x-expires=1849274775&x-signature=0BKJp9YeLxYCbS905a9PXgpt%2B4A%3D,../data/c82daf56-45a9-4e34-ad6c-cf41bb88754c_000000_0_000000.parquet,1,"{""content"": {""U_1"": """", ""A_2"": ""这个生产日期是多少？""}, ""session_id"": ""Obscured_narrative_v2-session_53-1"", ""duration"": 2.829, ""turn_points"": [1.0, 2.829], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 这个生产日期是多少？"", ""start_time"": 1.0, ""end_time"": 2.829, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""这个生产日期是多少？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 2.829, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,Obscured_narrative_v2-session_53, | 这个生产日期是多少？,Obscured_narrative_v2-session_53-1,"[{""asr_result"": ""这个生产日期是多少？"", ""start_time"": 1.0, ""end_time"": 2.829}]"
13417778,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/ca6ca051c30f474183bb5fe71beccad4?lk3s=56dfb1e9&x-expires=1849274775&x-signature=V329ugQLyQPpQsJExw4ijaB8%2Bho%3D,../data/c82daf56-45a9-4e34-ad6c-cf41bb88754c_000000_0_000000.parquet,1,"{""content"": {""U_1"": """", ""A_2"": ""请帮我识别一下前面这个车的车牌，并记录一下。""}, ""session_id"": ""Obscured_narrative_v2-session_52-1"", ""duration"": 4.685, ""turn_points"": [1.0, 4.685], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 请帮我识别一下前面这个车的车牌，并记录一下。"", ""start_time"": 1.0, ""end_time"": 4.685, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""请帮我识别一下前面这个车的车牌，并记录一下。"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 4.685, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,Obscured_narrative_v2-session_52, | 请帮我识别一下前面这个车的车牌，并记录一下。,Obscured_narrative_v2-session_52-1,"[{""asr_result"": ""请帮我识别一下前面这个车的车牌，并记录一下。"", ""start_time"": 1.0, ""end_time"": 4.685}]"
13417779,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/22a3f10dda43473bb218c4c69e3b53dc?lk3s=56dfb1e9&x-expires=1849274775&x-signature=hPjZqBakvBRECSZj091owWNbEig%3D,../data/c82daf56-45a9-4e34-ad6c-cf41bb88754c_000000_0_000000.parquet,1,"{""content"": {""U_1"": """", ""A_2"": ""雪人的右边写着哪些字？""}, ""session_id"": ""Obscured_narrative_v2-session_55-1"", ""duration"": 3.302, ""turn_points"": [1.0, 3.302], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 雪人的右边写着哪些字？"", ""start_time"": 1.0, ""end_time"": 3.302, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""雪人的右边写着哪些字？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 3.302, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,Obscured_narrative_v2-session_55, | 雪人的右边写着哪些字？,Obscured_narrative_v2-session_55-1,"[{""asr_result"": ""雪人的右边写着哪些字？"", ""start_time"": 1.0, ""end_time"": 3.302}]"
13417780,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/38ce7d98ff064c10b4d7d2854ba283c2?lk3s=56dfb1e9&x-expires=1849274775&x-signature=qPRA57X6TJdSiH3I%2BnFMmSuZqbk%3D,../data/c82daf56-45a9-4e34-ad6c-cf41bb88754c_000000_0_000000.parquet,1,"{""content"": {""U_1"": """", ""A_2"": ""这个是什么说明书？""}, ""session_id"": ""Obscured_narrative_v2-session_56-1"", ""duration"": 2.501, ""turn_points"": [1.0, 2.501], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 这个是什么说明书？"", ""start_time"": 1.0, ""end_time"": 2.501, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""这个是什么说明书？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 2.501, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,Obscured_narrative_v2-session_56, | 这个是什么说明书？,Obscured_narrative_v2-session_56-1,"[{""asr_result"": ""这个是什么说明书？"", ""start_time"": 1.0, ""end_time"": 2.501}]"
13417781,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/2f0c7b8af504499e846d81fed3d96f6e?lk3s=56dfb1e9&x-expires=1849274775&x-signature=F9pT0y4nXRhumvFhnGgaKxFnIow%3D,../data/c82daf56-45a9-4e34-ad6c-cf41bb88754c_000000_0_000000.parquet,1,"{""content"": {""U_1"": """", ""A_2"": ""这个饮料的牛奶含量是多少？""}, ""session_id"": ""Obscured_narrative_v2-session_57-1"", ""duration"": 3.204, ""turn_points"": [1.0, 3.204], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 这个饮料的牛奶含量是多少？"", ""start_time"": 1.0, ""end_time"": 3.204, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""这个饮料的牛奶含量是多少？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 3.204, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,Obscured_narrative_v2-session_57, | 这个饮料的牛奶含量是多少？,Obscured_narrative_v2-session_57-1,"[{""asr_result"": ""这个饮料的牛奶含量是多少？"", ""start_time"": 1.0, ""end_time"": 3.204}]"
13417782,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/820c30a19a5745ef9c675c1cc49c6002?lk3s=56dfb1e9&x-expires=1849274775&x-signature=05iLWBi7qnkWGCtY%2B1GuqyZkTA4%3D,../data/c82daf56-45a9-4e34-ad6c-cf41bb88754c_000000_0_000000.parquet,1,"{""content"": {""U_1"": """", ""A_2"": ""这个恰同学少年下面写的是什么？""}, ""session_id"": ""Obscured_narrative_v2-session_14-1"", ""duration"": 3.589, ""turn_points"": [1.0, 3.589], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 这个恰同学少年下面写的是什么？"", ""start_time"": 1.0, ""end_time"": 3.589, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""这个恰同学少年下面写的是什么？"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 3.589, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,Obscured_narrative_v2-session_14, | 这个恰同学少年下面写的是什么？,Obscured_narrative_v2-session_14-1,"[{""asr_result"": ""这个《恰同学少年》下面写的是什么？"", ""start_time"": 1.0, ""end_time"": 3.589}]"
13417783,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/dorado_data_extract/69697d61f2fc4bc282a1b4a094c9163b?lk3s=56dfb1e9&x-expires=1849274775&x-signature=1Smn9n%2BlZHjFNiVTfXl16XTHPoY%3D,../data/c82daf56-45a9-4e34-ad6c-cf41bb88754c_000000_0_000000.parquet,1,"{""content"": {""U_1"": """", ""A_2"": ""读一下屏幕上这段话。""}, ""session_id"": ""Obscured_narrative_v2-session_31-1"", ""duration"": 2.68, ""turn_points"": [1.0, 2.68], ""speech_prompt"": [], ""fe_sents"": [], ""text"": "" | 读一下屏幕上这段话。"", ""start_time"": 1.0, ""end_time"": 2.68, ""sents"": [{""text"": """", ""speaker_id"": ""U"", ""start_time"": 0, ""end_time"": 1.0, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}, {""text"": ""读一下屏幕上这段话。"", ""speaker_id"": ""A"", ""start_time"": 1.0, ""end_time"": 2.68, ""words"": [], ""speech_prompt"": {}, ""round_idx"": 0}]}",0,Obscured_narrative_v2-session_31, | 读一下屏幕上这段话。,Obscured_narrative_v2-session_31-1,"[{""asr_result"": ""读一下屏幕上这段话。"", ""start_time"": 1.0, ""end_time"": 2.68}]"
